[INFO] [2019-10-25 15:58:25,771] | [warehouse-exercise-akka.actor.default-dispatcher-18] warehouse-exercise-akka.actor.default-dispatcher-3 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] is JOINING itself (with roles [dc-default]) and forming new cluster
[INFO] [2019-10-25 15:58:25,779] | [warehouse-exercise-akka.actor.default-dispatcher-14] warehouse-exercise-akka.actor.default-dispatcher-3 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - is the new leader among reachable nodes (more leaders may exist)
[INFO] [2019-10-25 15:58:25,808] | [warehouse-exercise-akka.actor.default-dispatcher-2] warehouse-exercise-akka.actor.default-dispatcher-3 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Leader is moving node [akka.tcp://warehouse-exercise@127.0.0.1:2551] to [Up]
[INFO] [2019-10-25 15:58:26,372] | [warehouse-exercise-akka.actor.default-dispatcher-3] warehouse-exercise-akka.actor.default-dispatcher-15 | a.c.s.ClusterSingletonManager: Singleton manager starting singleton actor [akka://warehouse-exercise/user/warehouse-event-projector-actor/singleton]
[INFO] [2019-10-25 15:58:26,374] | [warehouse-exercise-akka.actor.default-dispatcher-3] warehouse-exercise-akka.actor.default-dispatcher-15 | a.c.s.ClusterSingletonManager: ClusterSingletonManager state change [Start -> Oldest]
[INFO] [2019-10-25 15:58:26,383] | [warehouse-exercise-akka.actor.default-dispatcher-21] warehouse-exercise-akka.actor.default-dispatcher-21 | a.c.s.ClusterSingletonManager: Singleton manager starting singleton actor [akka://warehouse-exercise/system/sharding/warehouse-writer-actorCoordinator/singleton]
[INFO] [2019-10-25 15:58:26,383] | [warehouse-exercise-akka.actor.default-dispatcher-21] warehouse-exercise-akka.actor.default-dispatcher-21 | a.c.s.ClusterSingletonManager: ClusterSingletonManager state change [Start -> Oldest]
[INFO] [2019-10-25 15:58:26,422] | [warehouse-exercise-akka.actor.default-dispatcher-16] warehouse-exercise-akka.actor.default-dispatcher-3 | a.p.Persistence(akka://warehouse-exercise): Auto-starting journal plugin ``
[INFO] [2019-10-25 15:58:27,659] | [warehouse-exercise-akka.actor.default-dispatcher-22] warehouse-exercise-akka.remote.default-remote-dispatcher-5 | a.r.RemoteActorRefProvider$RemotingTerminator: Shutting down remote daemon.
[INFO] [2019-10-25 15:58:27,663] | [warehouse-exercise-akka.actor.default-dispatcher-22] warehouse-exercise-akka.remote.default-remote-dispatcher-5 | a.r.RemoteActorRefProvider$RemotingTerminator: Remote daemon shut down; proceeding with flushing remote transports.
[INFO] [2019-10-25 15:58:27,720] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.actor.default-dispatcher-22 | a.r.Remoting: Remoting shut down
[INFO] [2019-10-25 15:58:27,720] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.remote.default-remote-dispatcher-5 | a.r.RemoteActorRefProvider$RemotingTerminator: Remoting shut down.
[INFO] [2019-10-25 15:59:28,308] | [warehouse-exercise-akka.actor.default-dispatcher-2]  | a.e.s.Slf4jLogger: Slf4jLogger started
[INFO] [2019-10-25 15:59:28,365] | [warehouse-exercise-akka.actor.default-dispatcher-4] ScalaTest-run | a.r.Remoting: Starting remoting
[INFO] [2019-10-25 15:59:28,706] | [warehouse-exercise-akka.actor.default-dispatcher-2] ScalaTest-run | a.r.Remoting: Remoting started; listening on addresses :[akka.tcp://warehouse-exercise@127.0.0.1:2551]
[INFO] [2019-10-25 15:59:28,710] | [warehouse-exercise-akka.actor.default-dispatcher-2] ScalaTest-run | a.r.Remoting: Remoting now listens on addresses: [akka.tcp://warehouse-exercise@127.0.0.1:2551]
[INFO] [2019-10-25 15:59:28,747] | [warehouse-exercise-akka.actor.default-dispatcher-2] ScalaTest-run | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Starting up, Akka version [2.5.25] ...
[INFO] [2019-10-25 15:59:28,951] | [warehouse-exercise-akka.actor.default-dispatcher-14] ScalaTest-run | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Registered cluster JMX MBean [akka:type=Cluster]
[INFO] [2019-10-25 15:59:28,952] | [warehouse-exercise-akka.actor.default-dispatcher-14] ScalaTest-run | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Started up successfully
[INFO] [2019-10-25 15:59:29,064] | [warehouse-exercise-akka.actor.default-dispatcher-2] warehouse-exercise-akka.actor.default-dispatcher-4 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] is JOINING itself (with roles [dc-default]) and forming new cluster
[INFO] [2019-10-25 15:59:29,070] | [warehouse-exercise-akka.actor.default-dispatcher-2] warehouse-exercise-akka.actor.default-dispatcher-4 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - is the new leader among reachable nodes (more leaders may exist)
[INFO] [2019-10-25 15:59:29,090] | [warehouse-exercise-akka.actor.default-dispatcher-2] warehouse-exercise-akka.actor.default-dispatcher-4 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Leader is moving node [akka.tcp://warehouse-exercise@127.0.0.1:2551] to [Up]
[INFO] [2019-10-25 15:59:29,767] | [warehouse-exercise-akka.actor.default-dispatcher-16] warehouse-exercise-akka.actor.default-dispatcher-14 | a.c.s.ClusterSingletonManager: Singleton manager starting singleton actor [akka://warehouse-exercise/user/warehouse-event-projector-actor/singleton]
[INFO] [2019-10-25 15:59:29,769] | [warehouse-exercise-akka.actor.default-dispatcher-16] warehouse-exercise-akka.actor.default-dispatcher-14 | a.c.s.ClusterSingletonManager: ClusterSingletonManager state change [Start -> Oldest]
[INFO] [2019-10-25 15:59:29,806] | [warehouse-exercise-akka.actor.default-dispatcher-17] warehouse-exercise-akka.actor.default-dispatcher-15 | a.c.s.ClusterSingletonManager: Singleton manager starting singleton actor [akka://warehouse-exercise/system/sharding/warehouse-writer-actorCoordinator/singleton]
[INFO] [2019-10-25 15:59:29,807] | [warehouse-exercise-akka.actor.default-dispatcher-17] warehouse-exercise-akka.actor.default-dispatcher-15 | a.c.s.ClusterSingletonManager: ClusterSingletonManager state change [Start -> Oldest]
[INFO] [2019-10-25 15:59:29,936] | [warehouse-exercise-akka.actor.default-dispatcher-15] warehouse-exercise-akka.actor.default-dispatcher-18 | a.a.EmptyLocalActorRef: Message [akka.cluster.sharding.ShardCoordinator$Internal$Register] from Actor[akka://warehouse-exercise/system/sharding/warehouse-writer-actor#139294604] to Actor[akka://warehouse-exercise/system/sharding/warehouse-writer-actorCoordinator/singleton/coordinator] was not delivered. [1] dead letters encountered. If this is not an expected behavior, then [Actor[akka://warehouse-exercise/system/sharding/warehouse-writer-actorCoordinator/singleton/coordinator]] may have terminated unexpectedly, This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
[INFO] [2019-10-25 15:59:29,948] | [warehouse-exercise-akka.actor.default-dispatcher-3] warehouse-exercise-akka.actor.default-dispatcher-17 | a.p.Persistence(akka://warehouse-exercise): Auto-starting journal plugin ``
[INFO] [2019-10-25 15:59:30,645] | [warehouse-exercise-akka.actor.default-dispatcher-22] warehouse-exercise-akka.remote.default-remote-dispatcher-5 | a.r.RemoteActorRefProvider$RemotingTerminator: Shutting down remote daemon.
[INFO] [2019-10-25 15:59:30,648] | [warehouse-exercise-akka.actor.default-dispatcher-22] warehouse-exercise-akka.remote.default-remote-dispatcher-5 | a.r.RemoteActorRefProvider$RemotingTerminator: Remote daemon shut down; proceeding with flushing remote transports.
[INFO] [2019-10-25 15:59:30,698] | [warehouse-exercise-akka.actor.default-dispatcher-15] warehouse-exercise-akka.actor.default-dispatcher-22 | a.r.Remoting: Remoting shut down
[INFO] [2019-10-25 15:59:30,698] | [warehouse-exercise-akka.actor.default-dispatcher-15] warehouse-exercise-akka.remote.default-remote-dispatcher-5 | a.r.RemoteActorRefProvider$RemotingTerminator: Remoting shut down.
